X,Y,fid,X,Y,Nev,icon_url,MELY_Injektálási mélység [m],MELY_Injektálás tervezett dátuma
19.073315882467,47.6458641076635,"267","651944","255780",DP267,./3.png,11.9,2023/02/20
19.074593623483,47.6458638273337,"268","652040","255780",DP268,./3.png,13.4,2023/02/03
19.0731029924471,47.6460080632567,"269","651928","255796",DP269,./3.png,10.8,2023/02/20
19.0759780668552,47.6462952384194,"270","652144","255828",DP270,./2.png,14.5,2023/01/19
19.0759780855182,47.6463312159755,"271","652144","255832",DP271,./2.png,14.5,2023/01/19
19.0759249575994,47.6465470939029,"272","652140","255856",DP272,./2.png,15,2023/01/19
19.0758717362928,47.6465830840312,"273","652136","255860",DP273,./2.png,15,2023/01/19
19.0733158487684,47.645792152539,"274","651944","255772",DP274,./3.png,11.9,2023/02/06
19.0743808072461,47.6461516955153,"275","652024","255812",DP275,./3.png,13,2023/02/20
19.0759781415073,47.6464391486413,"276","652144","255844",DP276,./2.png,14.3,2023/01/19
19.0759781228442,47.6464031710865,"277","652144","255840",DP277,./2.png,14,2023/01/19
19.0733159835635,47.6460799730267,"278","651944","255804",DP278,./3.png,11,2023/02/21
19.0736354371915,47.6461158818265,"279","651968","255808",DP279,./3.png,12.2,2023/02/21
19.0733161183601,47.6463677934873,"280","651944","255836",DP280,./3.png,10.8,2023/02/21
19.0759249389725,47.6465111163494,"281","652140","255852",DP281,./2.png,14.3,2023/01/20
19.0759781041812,47.6463671935312,"282","652144","255836",DP282,./2.png,14.5,2023/01/20
19.0744338706349,47.6457919080227,"283","652028","255772",DP283,./3.png,13.1,2023/02/06
19.0734224624172,47.646079950205,"284","651952","255804",DP284,./3.png,11,2023/02/21
19.0742209140897,47.6457919554305,"285","652012","255772",DP285,./3.png,13,2023/02/06
19.0740612140376,47.6458279682914,"286","652000","255776",DP286,./3.png,12.8,2023/02/06
19.0742209315555,47.6458279329929,"287","652012","255776",DP287,./3.png,13,2023/02/06
19.0743273923623,47.6457919317756,"288","652020","255772",DP288,./3.png,13.1,2023/02/06
19.074274153226,47.6457919436154,"289","652016","255772",DP289,./3.png,13.1,2023/02/07
19.0742745732831,47.6466554049937,"290","652016","255868",DP290,./3.png,12.3,2023/02/21
19.0739548393997,47.6460438570664,"291","651992","255800",DP291,./3.png,12.5,2023/02/21
19.0734224285732,47.6460079950856,"292","651952","255796",DP292,./3.png,12.1,2023/02/22
19.0742745382778,47.6465834498882,"293","652016","255860",DP293,./3.png,12.3,2023/02/22
19.0734223947293,47.6459360399646,"294","651952","255788",DP294,./3.png,11.7,2023/02/22
19.0733159498646,47.6460080179074,"295","651944","255796",DP295,./3.png,11,2023/02/22
19.0744341171897,47.6462955938561,"296","652028","255828",DP296,./3.png,13,2023/02/22
19.0741680409793,47.6465474959409,"297","652008","255856",DP297,./3.png,12,2023/02/22
19.0758183293711,47.6462592985879,"298","652132","255824",DP298,./2.png,16,2023/01/20
19.0758183479253,47.6462952761445,"299","652132","255828",DP299,./2.png,16,2023/01/20
19.0758715689782,47.6462592860374,"300","652136","255824",DP300,./2.png,14.5,2023/01/20
19.0734223608855,47.6458640848419,"301","651952","255780",DP301,./3.png,11.7,2023/02/23
19.0733159161658,47.6459360627863,"302","651944","255788",DP302,./3.png,11.7,2023/02/23
19.0758716247495,47.6463672187059,"303","652136","255836",DP303,./2.png,14,2023/01/20
19.075871606159,47.6463312411501,"304","652136","255832",DP304,./2.png,14.5,2023/01/23
19.0758715875686,47.646295263594,"305","652136","255828",DP305,./2.png,14.5,2023/01/23
19.0759248644654,47.6463672061308,"306","652140","255836",DP306,./2.png,14.5,2023/01/23
19.0758183850336,47.6463672312564,"307","652132","255836",DP307,./2.png,15.5,2023/01/23
19.072091684941,47.6465479366675,"308","651852","255856",DP308,./0.png,12.2,2022/11/02
19.0720384450421,47.646547947478,"309","651848","255856",DP309,./0.png,12.2,2022/11/02
19.0721449569437,47.6466198809395,"310","651856","255864",DP310,./0.png,12.9,2022/11/02
19.0720917009566,47.6465839142212,"311","651852","255860",DP311,./0.png,12.2,2022/11/02
19.072198196915,47.6466198700799,"312","651860","255864",DP312,./0.png,12.9,2022/11/02
19.0720384610215,47.6465839250318,"313","651848","255860",DP313,./0.png,12.2,2022/11/03
19.0742212284784,47.6464395514873,"314","652012","255844",DP314,./3.png,12.3,2023/02/23
19.0719852210864,47.6465839358178,"315","651844","255860",DP315,./0.png,12.2,2022/11/03
19.0743277080567,47.6464395278322,"316","652020","255844",DP316,./3.png,12.3,2023/02/23
19.0721981647387,47.646547914973,"317","651860","255856",DP317,./0.png,11.4,2022/11/03
19.0740614223239,47.6462596990064,"318","652000","255824",DP318,./3.png,12.8,2023/02/23
19.0743277431343,47.6465114829411,"319","652020","255852",DP319,./3.png,12.7,2023/02/23
19.0741679712593,47.6464035857231,"320","652008","255840",DP320,./3.png,12.7,2023/02/24
19.0739550468173,47.6464755877511,"321","651992","255848",DP321,./3.png,12.2,2023/02/24
19.0719852051433,47.6465479582641,"323","651844","255856",DP323,./0.png,12.3,2022/11/03
19.0719851892002,47.6465119807099,"324","651844","255852",DP324,./0.png,12.3,2022/11/03
19.0721981808268,47.6465838925267,"325","651860","255860",DP325,./0.png,11.4,2022/11/04
19.0744874097763,47.6464035146105,"326","652032","255840",DP326,./3.png,13.1,2023/02/24
19.0742744157601,47.6463316070055,"327","652016","255832",DP327,./3.png,12.3,2023/02/24
19.0741679363994,47.6463316306115,"328","652008","255832",DP328,./3.png,12.7,2023/02/24
19.0758184406964,47.646475163921,"329","652132","255848",DP329,./2.png,14,2023/01/23
19.0757652008717,47.6464751764471,"330","652128","255848",DP330,./2.png,14.3,2023/01/23
19.0757119980105,47.6465471440563,"331","652124","255856",DP331,./2.png,14.3,2023/01/24
19.0757120164923,47.6465831216095,"332","652124","255860",DP332,./2.png,14.4,2023/01/24
19.0757652564258,47.6465831091079,"333","652128","255860",DP333,./2.png,14.7,2023/01/24
19.0757120349742,47.6466190991622,"334","652124","255864",DP334,./2.png,15.2,2023/01/24
19.075712053456,47.6466550767146,"335","652124","255868",DP335,./2.png,15.2,2023/01/24
19.0756588503412,47.6467270442951,"336","652120","255876",DP336,./2.png,14.2,2023/01/24
19.0757120904198,47.646727031818,"337","652124","255876",DP337,./2.png,14.7,2023/01/25
19.0757121089018,47.6467630093691,"338","652124","255880",DP338,./2.png,14.7,2023/01/25
19.0756588687869,47.6467630218462,"339","652120","255880",DP339,./2.png,14.5,2023/01/25
19.0756588872326,47.6467989993968,"340","652120","255884",DP340,./2.png,14.5,2023/01/25
19.0756056470814,47.6467990118495,"341","652116","255884",DP341,./2.png,14.5,2023/01/25
19.0756056654908,47.6468349893997,"342","652116","255888",DP342,./2.png,14.5,2023/01/25
19.0756589056783,47.6468349769471,"343","652120","255888",DP343,./2.png,14.5,2023/01/26
19.0756056839003,47.6468709669495,"344","652116","255892",DP344,./2.png,14.5,2023/01/26
19.0756057207193,47.6469429220478,"345","652116","255900",DP345,./2.png,14.5,2023/01/26
19.0756589610156,47.6469429095952,"346","652120","255900",DP346,./2.png,14.5,2023/01/26
19.0757122013118,47.6469428971181,"347","652124","255900",DP347,./2.png,14,2023/01/26
19.0757122197939,47.6469788746666,"348","652124","255904",DP348,./2.png,14,2023/01/26
19.0757654601264,47.6469788621649,"349","652128","255904",DP349,./2.png,14,2023/01/27
19.075818644795,47.6468709169919,"350","652132","255892",DP350,./2.png,14.8,2023/01/27
19.0758186262405,47.6468349394421,"351","652132","255888",DP351,./2.png,14.8,2023/01/27
19.075818607686,47.6467989618919,"352","652132","255884",DP352,./2.png,14.7,2023/01/27
19.0757653860531,47.6468349519683,"353","652128","255888",DP353,./2.png,14.5,2023/01/27
19.0757654045714,47.6468709295181,"354","652128","255892",DP354,./2.png,14.8,2023/01/27
19.0757654230897,47.6469069070674,"355","652128","255896",DP355,./2.png,14,2023/01/30
19.0757121828298,47.6469069195691,"356","652124","255896",DP356,./2.png,14,2023/01/30
19.075658924124,47.6468709544969,"357","652120","255892",DP357,./2.png,14.5,2023/01/30
19.0756589425698,47.6469069320462,"358","652120","255896",DP358,./2.png,14.5,2023/01/30
19.0757653675349,47.6467989744181,"359","652128","255884",DP359,./2.png,14.5,2023/01/30
19.0757653490166,47.6467629968674,"360","652128","255880",DP360,./2.png,14.7,2023/01/30
19.0758185891315,47.6467629843413,"361","652132","255880",DP361,./2.png,14.7,2023/01/31
19.0736354030573,47.646043926708,"362","651968","255800",DP362,./3.png,12,2023/02/24
19.0735289922546,47.646187859961,"363","651960","255816",DP363,./3.png,11.2,2023/02/27
19.0734225301055,47.6462238604386,"364","651952","255820",DP364,./3.png,11.2,2023/02/27
19.0738483950433,47.6461158354967,"365","651984","255808",DP365,./3.png,12.5,2023/02/27
19.0737418818382,47.6460439035922,"366","651976","255800",DP366,./3.png,12,2023/02/27
19.0737419161174,47.6461158587106,"367","651976","255808",DP367,./3.png,13.1,2023/02/27
19.0739548739691,47.6461158121848,"368","651992","255808",DP368,./3.png,12.5,2023/02/27
19.0735290262439,47.6462598150761,"369","651960","255824",DP369,./3.png,11.2,2023/02/28
19.0736355054601,47.6462597920582,"370","651968","255824",DP370,./3.png,12.3,2023/02/28
19.0735289582654,47.6461159048443,"371","651960","255808",DP371,./3.png,12.2,2023/02/28
19.0736354713257,47.6461878369432,"372","651968","255816",DP372,./3.png,13.1,2023/02/28
19.0743810181461,47.6465834261839,"373","652024","255860",DP373,./3.png,12.3,2023/02/28
19.0739549085385,47.6461877673014,"374","651992","255816",DP374,./3.png,12.3,2023/02/28
19.0737419846762,47.6462597689423,"375","651976","255824",DP375,./4.png,12.3,2023/03/01
19.0738484638922,47.6462597457283,"376","651984","255824",DP376,./4.png,12.3,2023/03/01
19.0739549431081,47.6462597224164,"377","651992","255824",DP377,./4.png,12.3,2023/03/01
19.0737420189557,47.6463317240556,"378","651976","255832",DP378,./4.png,12.3,2023/03/01
19.0740614570386,47.6463316541196,"379","652000","255832",DP379,./4.png,12.7,2023/03/01
19.0740613876093,47.6461877438915,"380","652000","255816",DP380,./4.png,12.8,2023/03/01
19.0738485327414,47.6464036559533,"381","651984","255840",DP381,./4.png,12.7,2023/03/02
19.0739549776777,47.6463316775297,"382","651992","255832",DP382,./4.png,12,2023/03/02
19.0738484983167,47.6463317008417,"383","651984","255832",DP383,./4.png,12.3,2023/03/02
19.0739550122475,47.6464036326412,"384","651992","255840",DP384,./4.png,12.7,2023/03/02
19.0740614917534,47.6464036092311,"385","652000","255840",DP385,./4.png,12.2,2023/03/02
19.0737420532353,47.6464036791672,"386","651976","255840",DP386,./4.png,13,2023/03/02
19.0735822828829,47.6462957811363,"387","651964","255828",DP387,./4.png,11.9,2023/03/03
19.0738484294677,47.6461877906134,"388","651984","255816",DP388,./4.png,12.3,2023/03/03
19.0733160846608,47.6462958383747,"389","651944","255828",DP389,./4.png,10.7,2023/03/03
19.0734225639498,47.6462958155528,"390","651952","255828",DP390,./4.png,10.7,2023/03/03
19.0735822999139,47.6463317586928,"391","651964","255832",DP391,./4.png,11.9,2023/03/03
19.0738485671662,47.6464756110632,"392","651984","255848",DP392,./4.png,12.7,2023/03/03
19.0733160509617,47.6462238832604,"393","651944","255820",DP393,./4.png,11,2023/03/06
19.0732096053719,47.6462958610985,"394","651936","255828",DP394,./4.png,10.5,2023/03/06
19.0733160172625,47.6461519281444,"395","651944","255812",DP395,./4.png,11,2023/03/06
19.0734224962613,47.6461519053227,"396","651952","255812",DP396,./4.png,11,2023/03/06
19.0735288732928,47.6459360170449,"397","651960","255788",DP397,./4.png,11.7,2023/03/06
19.0732095047097,47.6460799957504,"398","651936","255804",DP398,./4.png,11,2023/03/06
19.0758717920648,47.6466910166881,"399","652136","255872",DP399,./2.png,15,2023/01/31
19.0758718106555,47.6467269942396,"400","652136","255876",DP400,./2.png,15,2023/01/31
19.0757653119802,47.6466910417649,"401","652128","255872",DP401,./2.png,14.7,2023/01/31
19.0758185520225,47.6466910292388,"402","652132","255872",DP402,./2.png,14.7,2023/01/31
19.0758185334681,47.6466550516869,"403","652132","255868",DP403,./2.png,15.2,2023/01/31
19.0758717734741,47.6466550391363,"404","652136","255868",DP404,./3.png,14.4,2023/02/01
19.0758717548835,47.6466190615839,"405","652136","255864",DP405,./3.png,14.4,2023/02/01
19.0758185149137,47.6466190741345,"406","652132","255864",DP406,./3.png,15.2,2023/02/01
19.0758184963593,47.6465830965818,"407","652132","255860",DP407,./3.png,14.7,2023/02/01
19.0759249762263,47.6465830714561,"408","652140","255860",DP408,./3.png,14.4,2023/02/01
19.0758184592507,47.646511141475,"409","652132","255852",DP409,./3.png,15,2023/02/01
19.0758716805211,47.6464751513704,"410","652136","255848",DP410,./3.png,14,2023/02/02
19.0759249203457,47.6464751387953,"411","652140","255848",DP411,./3.png,14.3,2023/02/02
19.0758184035879,47.6464032088117,"412","652132","255840",DP412,./3.png,15.5,2023/02/02
19.0759248830921,47.6464031836861,"413","652140","255840",DP413,./3.png,14,2023/02/02
19.0759248085852,47.6462592734624,"414","652140","255824",DP414,./3.png,14.5,2023/02/02
19.0759249017189,47.6464391612409,"415","652140","255844",DP415,./3.png,14,2023/02/02
19.0758716991116,47.6465111289245,"416","652136","255852",DP416,./3.png,15,2023/02/03
19.0743806314986,47.6457919199114,"417","652024","255772",DP417,./3.png,13.1,2023/02/07
19.0743806490733,47.6458278974737,"418","652024","255776",DP418,./3.png,13.1,2023/02/07
19.0731030258559,47.6460800183762,"419","651928","255804",DP419,./4.png,10.8,2023/03/07
19.0729965802657,47.6461519960215,"420","651920","255812",DP420,./4.png,10.7,2023/03/07
19.0731030592647,47.6461519734939,"421","651928","255812",DP421,./4.png,10.8,2023/03/07
19.0732095382637,47.6461519508682,"422","651936","255812",DP422,./4.png,11,2023/03/07
19.0732095718177,47.6462239059842,"423","651936","255820",DP423,./4.png,10.5,2023/03/07
19.0735289242763,47.6460439497258,"424","651960","255800",DP424,./4.png,12.1,2023/03/07
19.0746468804477,47.6458997929083,"425","652044","255784",DP425,./3.png,13.4,2023/02/07
19.0731029590384,47.6459361081356,"426","651928","255788",DP426,./4.png,10.8,2023/03/08
19.0744871274183,47.6458278736718,"427","652032","255776",DP427,./3.png,13.1,2023/02/07
19.0745403842743,47.6458638392959,"428","652036","255780",DP428,./3.png,13.1,2023/02/07
19.0739547184076,47.6457920141389,"429","651992","255772",DP429,./3.png,12.8,2023/02/08
19.0740079575441,47.6457920024462,"430","651996","255772",DP430,./3.png,12.8,2023/02/08
19.0745936412027,47.645899804895,"431","652040","255784",DP431,./3.png,13.4,2023/02/08
19.0736885056219,47.6457560946717,"433","651972","255768",DP433,./3.png,12.4,2023/02/08
19.0737417618616,47.6457920606644,"434","651976","255772",DP434,./3.png,12.8,2023/02/08
19.0736352494547,47.645720128654,"435","651968","255764",DP435,./3.png,12,2023/02/09
19.0735287543322,47.645684174108,"436","651960","255760",DP436,./3.png,12,2023/02/09
19.0737950009981,47.6457920490698,"437","651980","255772",DP437,./3.png,12.8,2023/02/09
19.0740613181803,47.6460438336565,"438","652000","255800",DP438,./4.png,13.1,2023/03/08
19.0736884885187,47.6457201171084,"440","651972","255764",DP440,./3.png,12.4,2023/02/09
19.0735287373379,47.6456481965439,"441","651960","255756",DP441,./3.png,12,2023/02/09
19.073688522725,47.6457920722345,"442","651972","255772",DP442,./3.png,12.4,2023/02/10
19.0736352665215,47.6457561062173,"443","651968","255768",DP443,./3.png,11.7,2023/02/10
19.0739547356921,47.6458279917012,"444","651992","255776",DP444,./3.png,12.9,2023/02/10
19.0740079748649,47.6458279800086,"445","651996","255776",DP445,./3.png,12.8,2023/02/10
19.0741144532102,47.6458279565497,"446","652004","255776",DP446,./3.png,12.8,2023/02/10
19.0741676923829,47.6458279447835,"447","652008","255776",DP447,./3.png,13,2023/02/10
19.0741676749533,47.6457919672212,"448","652008","255772",DP448,./3.png,13.7,2023/02/13
19.0741144358169,47.6457919789874,"449","652004","255772",DP449,./3.png,12.8,2023/02/13
19.0745936057633,47.6458278497718,"450","652040","255776",DP450,./3.png,13.1,2023/02/13
19.0734222593547,47.6456482194635,"451","651952","255756",DP451,./3.png,12,2023/02/13
19.0734754983463,47.645648208016,"452","651956","255756",DP452,./3.png,12,2023/02/13
19.0734755153043,47.6456841855801,"453","651956","255760",DP453,./3.png,11.7,2023/02/13
19.0734222762764,47.6456841970276,"454","651952","255760",DP454,./3.png,11.7,2023/02/14
19.073369020363,47.6456482308866,"455","651948","255756",DP455,./3.png,12,2023/02/14
19.0733690372485,47.6456842084507,"456","651948","255760",DP456,./3.png,11.7,2023/02/14
19.0733157982206,47.6456842198492,"457","651944","255760",DP457,./3.png,12.2,2023/02/14
19.0733157813713,47.6456482422851,"458","651944","255756",DP458,./3.png,12,2023/02/14
19.0735287713265,47.6457201516717,"459","651960","255764",DP459,./3.png,12,2023/02/14
19.0735820103906,47.6457201401751,"460","651964","255764",DP460,./3.png,12,2023/02/15
19.0735820274212,47.6457561177384,"461","651964","255768",DP461,./3.png,11.7,2023/02/15
19.073848360619,47.6460438803783,"462","651984","255800",DP462,./4.png,12.5,2023/03/08
19.0745936589225,47.645935782456,"463","652040","255788",DP463,./3.png,12.7,2023/02/15
19.0746468982038,47.6459357704693,"464","652044","255788",DP464,./3.png,13.4,2023/02/15
19.0732625423796,47.6456482536591,"465","651940","255756",DP465,./3.png,12.2,2023/02/15
19.0732625591926,47.6456842312232,"466","651940","255760",DP466,./3.png,12.2,2023/02/15
19.0745403665908,47.645827861734,"467","652036","255776",DP467,./3.png,13.1,2023/02/16
19.0739014792712,47.645792025807,"468","651988","255772",DP468,./3.png,12.8,2023/02/16
19.0744871097711,47.6457918961095,"469","652032","255772",DP469,./3.png,13.1,2023/02/16
19.07358199336,47.6456841626114,"470","651964","255760",DP470,./3.png,12,2023/02/16
19.0738482573466,47.645828015013,"471","651984","255776",DP471,./3.png,12.8,2023/02/16
19.071985284859,47.6467278460284,"472","651844","255876",DP472,./0.png,12.3,2022/11/04
19.0719852689158,47.6466918684764,"473","651844","255872",DP473,./0.png,12.6,2022/11/04
19.0720385089598,47.6466918576904,"474","651848","255872",DP474,./0.png,12.6,2022/11/04
19.0720917490037,47.6466918468798,"475","651852","255872",DP475,./0.png,12.6,2022/11/04
19.0720917650194,47.6467278244318,"476","651852","255876",DP476,./0.png,12.6,2022/11/04
19.0720385409187,47.646763812794,"477","651848","255880",DP477,./0.png,12.3,2022/11/05
19.0721449890476,47.6466918360448,"478","651856","255872",DP478,./0.png,12.6,2022/11/05
19.0720385728778,47.6468357678959,"479","651848","255888",DP479,./0.png,12.3,2022/11/05
19.0720918130668,47.6468357570853,"480","651852","255888",DP480,./0.png,12.4,2022/11/05
19.0721450693078,47.6468717238005,"481","651856","255892",DP481,./0.png,12.4,2022/11/05
19.0721983095331,47.6468717129409,"482","651860","255892",DP482,./0.png,12.4,2022/11/05
19.0721450853599,47.6469077013504,"483","651856","255896",DP483,./0.png,12.4,2022/11/07
19.0721983256214,47.6469076904908,"484","651860","255896",DP484,./0.png,12.4,2022/11/07
19.0720918290826,47.6468717346356,"485","651852","255892",DP485,./0.png,12.4,2022/11/07
19.0720385888573,47.6468717454462,"486","651848","255892",DP486,./0.png,12.4,2022/11/07
19.0722515658829,47.6469076796067,"487","651864","255896",DP487,./0.png,12.4,2022/11/07
19.0722515497582,47.6468717020568,"488","651864","255892",DP488,./0.png,12.4,2022/11/07
19.0723048061443,47.6469076686981,"489","651868","255896",DP489,./0.png,12.5,2022/11/08
19.0723580464058,47.6469076577649,"490","651872","255896",DP490,./0.png,12.5,2022/11/08
19.072358062603,47.6469436353144,"491","651872","255900",DP491,./0.png,12.5,2022/11/08
19.0723048223053,47.6469436462475,"492","651868","255900",DP492,./0.png,12.5,2022/11/08
19.0720385568982,47.6467997903451,"493","651848","255884",DP493,./0.png,12.3,2022/11/08
19.072091797051,47.6467997795346,"494","651852","255884",DP494,./0.png,12.3,2022/11/08
19.0720917810352,47.6467638019834,"495","651852","255880",DP495,./0.png,12.3,2022/11/09
19.0719853326887,47.6468357786819,"496","651844","255888",DP496,./0.png,12.3,2022/11/09
19.0718787253454,47.6465479797626,"497","651836","255856",DP497,./0.png,12.2,2022/11/09
19.0720384290628,47.6465119699239,"498","651848","255852",DP498,./0.png,12.3,2022/11/09
19.0719319652444,47.6465479690256,"499","651840","255856",DP499,./0.png,12.2,2022/11/09
19.0719319493375,47.6465119914715,"500","651840","255852",DP500,./0.png,12.3,2022/11/09
19.0755524620498,47.646906956927,"501","652112","255896",DP501,./3.png,14.5,2023/02/03
19.0737949838224,47.6457560715069,"502","651860","255864",DP322,./0.png,12.9,2022/11/03
19.0742741707281,47.6458279211776,"503","652040","255784",DP439,./3.png,13.4,2023/02/09
19.0743274099007,47.6458279093379,"504","652040","255784",DP432,./3.png,13.4,2023/02/08
19.0745936766423,47.6459717600166,"505",,,DP502,./5.png,,
19.0746469159598,47.6459717480298,"506",,,DP503,./5.png,,
19.0745936943621,47.6460077375767,"507",,,DP504,./5.png,,
19.0746469337159,47.64600772559,"508",,,DP505,./5.png,,
19.074593712082,47.6460437151365,"509",,,DP506,./5.png,,
19.0746469692282,47.6460796807089,"510",,,DP507,./5.png,,
19.0747108028518,47.646090747214,"511",,,DP508,./5.png,,
19.0748067053719,47.6461156221603,"512",,,DP509,./5.png,,
19.0748203001324,47.6460882309854,"513",,,DP510,./5.png,,
19.0748527638414,47.646127837479,"514",,,DP511,./5.png,,
19.0748719199339,47.6460969392954,"515",,,DP512,./5.png,,
19.0749132022343,47.6461515755246,"516",,,DP513,./5.png,,
19.074996179075,47.6461235693676,"517",,,DP514,./5.png,,
19.074974815932,47.6461644338269,"518",,,DP515,./5.png,,
19.0750729387767,47.6461875166074,"519",,,DP516,./5.png,,
19.0750953659442,47.6461462187561,"520",,,DP517,./5.png,,
19.0751425850908,47.6462015178426,"521",,,DP518,./5.png,,
19.0752207324924,47.6461750906269,"522",,,DP519,./5.png,,
19.0751967885974,47.6462157065772,"523",,,DP520,./5.png,,
19.0753391546786,47.6462234328828,"524",,,DP521,./5.png,,
19.0754150356215,47.6461897451915,"525",,,DP522,./5.png,,
19.0753923942496,47.6462234205528,"526",,,DP523,./5.png,,
19.0754382847948,47.6462333399577,"527",,,DP524,./5.png,,
19.0754625988432,47.6461959627409,"528",,,DP525,./5.png,,
19.0754854815333,47.6462437930271,"529",,,DP526,./5.png,,
19.0755075824408,47.6462044231654,"530",,,DP527,./5.png,,
19.0755521313353,47.646259360973,"531",,,DP528,./5.png,,
19.0755794847955,47.6462224693273,"532",,,DP529,./5.png,,
19.0756053709425,47.646259348545,"533",,,DP530,./5.png,,
19.0756264890455,47.6462169771817,"534",,,DP531,./5.png,,
19.0752858969161,47.6461874676307,"535",,,DP532,./5.png,,
19.0749662121286,47.6444283285813,"536",,,DP533,./5.png,,
19.0751608997534,47.6444638942876,"537",,,DP534,./5.png,,
19.0753546064238,47.6444956971674,"538",,,DP535,./5.png,,
19.0749838883064,47.6442901121377,"539",,,DP536,./5.png,,
19.0749976681257,47.6441575444714,"540",,,DP537,./5.png,,
19.0750730057492,47.6440291473438,"541",,,DP538,./5.png,,
19.0750134144678,47.6437950768752,"542",,,DP539,./5.png,,
19.0752487039267,47.6448547057883,"543",,,DP540,./5.png,,
19.0754353334823,47.644920320276,"544",,,DP541,./5.png,,
19.0756739618734,47.6449217183315,"545",,,DP542,./5.png,,
19.0759519542276,47.6449835258111,"546",,,DP543,./5.png,,
19.0745497917858,47.6438300387776,"547",,,DP544,./5.png,,
19.0745405541789,47.6439254671098,"548",,,DP545,./5.png,,
19.0744983289633,47.6440613094081,"549",,,DP546,./5.png,,
